Event	ID	Name			Wwise Object Path	Notes
	5356008	Play_GravityAct			\Events\Play_GravityAct	
	456935401	Play_Skill_ManageOpen			\Events\Play_Skill_ManageOpen	
	488168703	Play_EscapeVoice			\Events\Play_EscapeVoice	
	561502880	Play_MeteorVoice			\Events\Play_MeteorVoice	
	867002421	Play_MeteorHit			\Events\Play_MeteorHit	
	1096525642	Play_Skill_LevelDown			\Events\Play_Skill_LevelDown	
	1172822028	Play_Death			\Events\Play_Death	
	1426838595	Play_Stunned			\Events\Play_Stunned	
	1444205428	Play_StartGame			\Events\Play_StartGame	
	2044747472	Play_UI			\Events\Play_UI	
	2100760483	Play_DangerToxicGas			\Events\Play_DangerToxicGas	
	2267716414	Play_Hack_Succes			\Events\Play_Hack_Succes	
	2295817318	Play_Goggles_Activate			\Events\Play_Goggles_Activate	
	2721379730	Play_DoorClose			\Events\Play_DoorClose	
	2855167047	Play_Goggles_DeActivate			\Events\Play_Goggles_DeActivate	
	2868217562	Play_ProceedVoice			\Events\Play_ProceedVoice	
	2890400009	Play_Hack_Denied			\Events\Play_Hack_Denied	
	2932040671	Play_Music			\Events\Play_Music	
	3197300806	Play_DoorOpen			\Events\Play_DoorOpen	
	3689126666	Play_Jump			\Events\Play_Jump	
	4192500681	Play_Skill_LevelUp			\Events\Play_Skill_LevelUp	
	4265929456	Play_GravityDis			\Events\Play_GravityDis	

State Group	ID	Name			Wwise Object Path	Notes
	768929368	GamePhase			\Default Work Unit\GamePhase	
	3285234865	PlayerState			\Default Work Unit\PlayerState	

State	ID	Name	State Group			Notes
	0	None	GamePhase			
	1018478861	Menu_Tutorial	GamePhase			
	2716678721	Victory	GamePhase			
	3161908922	Main	GamePhase			
	0	None	PlayerState			
	655265632	Alive	PlayerState			
	2044049779	Dead	PlayerState			

Effect plug-ins	ID	Name	Type				Notes
	41057192	Music_Part5	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Music_Part5_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\MainMusic\Part_05\Music_Part5		0
	83888322	AcquireSkill	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\AcquireSkill_10C4C929.wem		\Actor-Mixer Hierarchy\SFX\All\UI\AcquireSkill		0
	112574700	YouWonMusic	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\YouWonMusic_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\VictoryMusic\VictoryMusic\YouWonMusic		0
	137771650	ProceedtoEscapePod	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\ProceedtoEscapePod_831677CE.wem		\Actor-Mixer Hierarchy\VoiceLines\Voices\ProceedtoEscapePod		0
	158002075	BearSounds_04	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_B9BDF563.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_04		0
	165007158	Heavy_Impact_Dist	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Heavy_Impact_Dist_7DE9FD07.wem		\Actor-Mixer Hierarchy\SFX\All\MeteorHit\MeteorHit\HeavyHit\Heavy_Impact_Dist		0
	183855778	BearSounds	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_AC6D41AF.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds		0
	185787310	BearSounds_03	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_680A9BC8.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_03		0
	198894358	BearSounds_08	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_2F1F69DC.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_08		0
	232866770	Metal_Impact	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Metal_Impact_9C6A3DEF.wem		\Actor-Mixer Hierarchy\SFX\All\MeteorHit\MeteorHit\Metal_Impact		0
	234242146	Chill_Music	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Chill_Music_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\MenuTutorialMusic\MenuTutorialMusic\Chill_Music		0
	246155340	Music_Intro	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Music_Intro_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\MainMusic\Intro\Music_Intro		0
	247890544	BearSounds_01	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_8D8E1715.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_01		0
	289453342	Hacking_Succes	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Hacking_Succes_10C4C929.wem		\Actor-Mixer Hierarchy\SFX\All\Hacking\Hacking_Succes		0
	311768504	Music_Part1	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Music_Part1_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\MainMusic\Part_01\Music_Part1		0
	351747193	BearSounds_02	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_B175087D.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_02		0
	387416137	BearSounds_06	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_44651D56.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_06		0
	393275151	ArtGravActivated	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\ArtGravActivated_040B089B.wem		\Actor-Mixer Hierarchy\VoiceLines\Voices\ArtGravActivated		0
	394473718	OpenSkills	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\OpenSkills_10C4C929.wem		\Actor-Mixer Hierarchy\SFX\All\UI\OpenSkills		0
	394600004	Doors_3	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Doors_3_DE22B720.wem		\Actor-Mixer Hierarchy\SFX\All\OpenDoors\Doors_3		0
	425372576	Skill_LevelDown	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Skill_LevelDown_10C4C929.wem		\Actor-Mixer Hierarchy\SFX\All\UI\Skill_LevelDown		0
	464014891	Meteor_2	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Meteor_2_0B263FCC.wem		\Actor-Mixer Hierarchy\VoiceLines\Voices\MeteorImminent\Meteor_2		0
	492224224	BearSounds_05	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_B498853C.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_05		0
	538589019	NightVision_activated	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Goggles_7240AA8E.wem		\Actor-Mixer Hierarchy\SFX\All\NightVision_activated		0
	644206336	Doors_02	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Doors_2_92E0E920.wem		\Actor-Mixer Hierarchy\SFX\All\CloseDoors\Doors_02		0
	675271081	Stunned	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Stunned_10C4C929.wem		\Actor-Mixer Hierarchy\SFX\All\Stunned		0
	685695728	Meteor_3	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Meteor_3_D0E2FEA2.wem		\Actor-Mixer Hierarchy\VoiceLines\Voices\MeteorImminent\Meteor_3		0
	700986361	Music_Part2	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Music_Part2_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\MainMusic\Part_02\Music_Part2		0
	713445633	Hack_Denied	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Hack_Denied_10C4C929.wem		\Actor-Mixer Hierarchy\SFX\All\Hacking\Hack_Denied		0
	718178605	Meteor_1	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Meteor_1_7BBF737F.wem		\Actor-Mixer Hierarchy\VoiceLines\Voices\MeteorImminent\Meteor_1		0
	735858443	Doors_2	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Doors_2_5E8ED119.wem		\Actor-Mixer Hierarchy\SFX\All\OpenDoors\Doors_2		0
	740393319	Jump	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Jump_52BE924F.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Jump		0
	754289797	NightVision_deactivated	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Goggles_4E76AA99.wem		\Actor-Mixer Hierarchy\SFX\All\NightVision_deactivated		0
	771721023	MetalCreak	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\MetalCreak_4BA3645C.wem		\Actor-Mixer Hierarchy\SFX\All\MeteorHit\MeteorHit\MetalCreak		0
	855726674	Doors_01	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Doors_1_D31E5353.wem		\Actor-Mixer Hierarchy\SFX\All\CloseDoors\Doors_01		0
	866111838	Music_Part3	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Music_Part3_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\MainMusic\Part_03\Music_Part3		0
	909590994	UI_2	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\UI_2_1EEA8EC7.wem		\Actor-Mixer Hierarchy\SFX\All\UI\UI_2		0
	910675417	Doors_1	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Doors_1_AB5486C9.wem		\Actor-Mixer Hierarchy\SFX\All\OpenDoors\Doors_1		0
	923713329	Heavy_Impact_Dist_01	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Heavy_Impact_Dist_265F8CAB.wem		\Actor-Mixer Hierarchy\SFX\All\MeteorHit\MeteorHit\HeavyHit\Heavy_Impact_Dist_01		0
	939552175	DeathHit	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\DeathHit_10C4C929.wem		\Actor-Mixer Hierarchy\SFX\All\Death\Death\DeathHit		0
	945750013	BearSounds	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_E69B162D.wem		\Actor-Mixer Hierarchy\SFX\All\Death\Death\BearSounds		0
	971632814	Doors_03	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Doors_3_E95F7205.wem		\Actor-Mixer Hierarchy\SFX\All\CloseDoors\Doors_03		0
	1013435566	YouDiedMusic	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\YouDiedMusic_D79FB2B7.wem		\Interactive Music Hierarchy\Music\MusicManager\DeathMusic\DeathMusic\YouDiedMusic		0
	1024100276	Hull_Hit	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Hull_Hit_8D156623.wem		\Actor-Mixer Hierarchy\SFX\All\MeteorHit\MeteorHit\Hull_Hit		0
	1046422221	Heavy_Impact_Dist_02	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\Heavy_Impact_Dist_2BD087C4.wem		\Actor-Mixer Hierarchy\SFX\All\MeteorHit\MeteorHit\HeavyHit\Heavy_Impact_Dist_02		0
	1053193434	BearSounds_07	Y:\Documents\UnityProjects\NotAnotherSpaceLevel\Assets\NotAnotherSpaceLevel_WwiseProject\.cache\Mac\SFX\BearSounds_D72CD86B.wem		\Actor-Mixer Hierarchy\SFX\All\Jump\JumpBlend\Bear\BearSounds_07		0

